"Thuốc tây y, Đông y",Poanvag Genova Laboratories 1 vỉ x 7 viên - Viên đặt âm đạo,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/poanvag-genova-laboratories-1-vi-x-7-vien-vien-dat-am-dao_00132.webp
"Thuốc tây y, Đông y",NovoNorm 2mg Novo Nordisk 8 vỉ x 15 viên - Thuốc tiểu đường,"1,650,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/thuoc-tieu-duong-novonorm-repaglinide-2mg-hop-120-vien_00694.webp
"Thuốc tây y, Đông y",Oxycontin LP 40mg Mundipharma 4 vỉ x 7 viên - Điều trị giảm đau,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/oxycontin-lp-40mg-mundipharma-4-vi-x-7-vien-dieu-tri-giam-dau_00741.webp
"Thuốc tây y, Đông y","Telfor 120mg DHG 2 vỉ x 10 viên – Trị viêm mũi dị ứng, mày đay","50,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/telfor-120mg-dhg-2-vi-x-10-vien-tri-viem-mui-di-ung-may-day_00425.webp
"Thuốc tây y, Đông y","Hapacol 325mg DHG Pharma 400 viên - Điều trị giảm đau, hạ sốt",Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/hapacol-325mg-dhg-pharma-400-vien-dieu-tri-giam-dau-ha-sot_00626.webp
"Thuốc tây y, Đông y",Cliface Lotion Talentindia 25ml - Điều trị mụn trứng cá,"135,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/cliface-lotion-talentindia-25ml-dieu-tri-mun-trung-ca_00838.webp
"Thuốc tây y, Đông y",Hasanbose 50mg Hasan 10 vỉ x 10 viên - Điều trị đái tháo đường tuýp 2,"210,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/hasanbose-50mg-hasan-10-vi-x-10-vien-dieu-tri-dai-thao-duong-tuyp-2_00749.webp
"Thuốc tây y, Đông y",Clin-Safe Briyosis Soft 1 x 7 viên - Viên đặt âm đạo,"154,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vien-dat-am-dao-vnp-clin-safe-hop-7-vien_00142.webp
"Thuốc tây y, Đông y",Bihasal 5mg Hasan 5 vỉ x 10 viên - Điều trị tăng huyết áp,"79,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/bihasal-5mg-hasan-5-vi-x-10-vien-dieu-tri-tang-huyet-ap_00181.webp
"Thuốc tây y, Đông y",Soli Medon 16mg Bidiphar 3 vỉ x 10 viên - Điều trị viêm khớp,"90,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/soli-medon-16mg-3-vi-x-10-vien_00573.webp
"Thuốc tây y, Đông y",Stilnox 10 Sanofi 1 vỉ x 14 viên - Điều trị mất ngủ,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/stilnox-10mg-sanofi-hop-14-vien_00755.webp
"Thuốc tây y, Đông y","Rivotril 2mg Cheplapharm, Vỉ 7 viên",Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/rivotril-2mg-cheplapharm-vi-7-vien_00981.webp
"Thuốc tây y, Đông y","Bepanthen Itch Relief Cream Bayer 20g - Kem trị mẫn ngứa, mẫn đỏ","132,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/bepanthen-itch-relief-cream-bayer-20g-kem-tri-man-ngua-man-do_00687.webp
"Thuốc tây y, Đông y","Lavima Biotic 2 vỉ x 10 viên - Viên uống phụ khoa, bổ sung lợi khuẩn","173,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/lavima-biotic-2-vi-x-10-vien-vien-uong-phu-khoa-bo-sung-loi-khuan_00296.webp
"Thuốc tây y, Đông y",Kela Lotion 30ml - Điều trị viêm lỗ chân lông,"99,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/kela-lotion-30ml-dieu-tri-viem-lo-chan-long_00925.webp
"Thuốc tây y, Đông y",Pramital 20mg Anfarm Hellas 2 vỉ x 14 viên - Điều trị bệnh trầm cảm,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/pramital-20mg-anfarm-hellas-2-vi-x-14-vien_00144.webp
"Thuốc tây y, Đông y",Pramital 40mg Anfarm Hellas 2 vỉ x 14 viên - Điều trị bệnh trầm cảm,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/pramital-40mg-anfarm-hellas-2-vi-x-14-vien-dieu-tri-benh-tram-cam_00532.webp
"Thuốc tây y, Đông y",Baci-Subti Biopharco 6 vỉ x 10 viên - Điều trị rối loạn tiêu hoá,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/baci-subti-biopharco-6-vi-x-10-vien-dieu-tri-roi-loan-tieu-hoa_00108.webp
"Thuốc tây y, Đông y",Fentimeyer 600 Meyer-BPC 1 vỉ x 3 viên - Điều trị bệnh nấm,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/fentimeyer-600-meyer-bpc-1-vi-x-3-vien-dieu-tri-benh-nam_00998.webp
"Thuốc tây y, Đông y",Agbosen 125mg Agimexpharm 3 vỉ x 10 viên,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/agbosen-125mg-agimexpharm-3-vi-x-10-vien_00475.webp
"Thuốc tây y, Đông y",Amoxicillin 250mg Agimexpharm 100 viên,"51,000 đ",Nhà thuốc Minh Châu,https://nhathuocminhchau.com/uploads/images/no-photo-thumb.png
"Thuốc tây y, Đông y",Opxil Sa 500mg Agimexpharm 100 viên,"143,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/cefalexin-500mg-agimexpharm-100-vien-638_00406.webp
"Thuốc tây y, Đông y",Azelaic Acid Gel Picspot 15g - Điều trị mụn trứng cá,"205,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/azelaic-acid-gel-picspot-15g-dieu-tri-mun-trung-ca_00355.webp
"Thuốc tây y, Đông y",Allipem 100mg Korea United Pharm - Thuốc trị ung thư phổi,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/allipem-100mg-korea-united-pharm-thuoc-tri-ung-thu-phoi_00471.webp
"Thuốc tây y, Đông y",Allipem 500mg Korea United Pharm - Thuốc trị ung thư phổi,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/allipem-pemetrexed-500mg-korea-united-pharm_00541.webp
"Thuốc tây y, Đông y","Lorexdyle 10mg Phương Đông Pharma 10 vỉ x 10 viên - Điều trị triệu chứng viêm mũi, dị ứng","80,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/lorexdyle-10mg-phuong-dong-pharma-10-vi-x-10-vien-dieu-tri-trieu-chung-viem-mui-di-ung_00905.webp
"Thuốc tây y, Đông y",Topiramate 50mg Zydus Chai 500 viên,"2,600,000 đ",Nhà thuốc Minh Châu,https://nhathuocminhchau.com/uploads/images/no-photo-thumb.png
"Thuốc tây y, Đông y","Siro Cảm Nhất Nhất 60ml - Hỗ trợ giải cảm, hạ sốt","50,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/siro-cam-nhat-nhat-60ml-ho-tro-giai-cam-ha-sot_00488.webp
"Thuốc tây y, Đông y",Lenvat 10 Natco 30 viên - Điều trị ung thư,"2,300,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/lenvat-10-natco-30-vien-dieu-tri-ung-thu_00207.webp
"Thuốc tây y, Đông y",Kedermfa Mediphar 5g,"12,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/kedermfa-mediphar-5g_00316.webp
"Thuốc tây y, Đông y","Vitamin B6 250mg Mekophar 10 vỉ x 10 viên - Điều trị thiếu máu, ngừa co giật","60,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vitamin-b6-250mg-mekophar-10-vi-x-10-vien-dieu-tri-thieu-mau-ngua-co-giat_00909.webp
"Thuốc tây y, Đông y",Mestinon 60mg Meda 20 viên,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/mestinon-60mg-meda-chai-20-vien_00365.webp
"Thuốc tây y, Đông y",Dolifen Tab Medico 10 vỉ x 10 viên - Thuốc giảm đau vừa đến nặng,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/dolifen-samchungdang-pharm-10-vi-x-10-vien_00227.webp
"Thuốc tây y, Đông y",Finasteride Tablets USP 1mg Aurobindo 90 viên - Thuốc trị rụng tóc nam giới,"1,550,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/finasteride-tablets-usp-1mg-aurobindo-90-vien_00429.webp
"Thuốc tây y, Đông y","Tacropic 0,03% Davipharm 10g",Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/tacropic-003-davipharm-10g_00355.webp
"Thuốc tây y, Đông y","Metrogyl Denta Unique Pharma 20g - Gel bôi trị viêm nứu, lỡ miệng",Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/metrogyl-denta-unique-pharma-20g-gel-boi-tri-viem-nuu-lo-mieng_00738.webp
"Thuốc tây y, Đông y",Fobancort Cream Hoe 15g - Kem bôi nhiễm trùng da,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/fobancort-cream-hoe-15g-kem-boi-nhiem-trung-da_00233.webp
"Thuốc tây y, Đông y",HemoTreat H Ointment Global Treat 25ml - Kem bôi trĩ,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/kem-boi-tri-hemotreat-ointment-25ml_00373.webp
"Thuốc tây y, Đông y",Viro Strike Lifestream 30 viên - Viên uống kích hoạt hệ miễn dịch,"790,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/viro-strike-lifestream-30-vien-vien-uong-kich-hoat-he-mien-dich_00637.webp
"Thuốc tây y, Đông y",Sibetinic 5mg NIC 10 vỉ x 10 viên - Giảm đau nửa đầu,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/sibetinic-5mg-nic-10-vi-x-10-vien-giam-dau-nua-dau_00996.webp
"Thuốc tây y, Đông y",Gymnema Inulin Mamori 120 viên - Viên uống hỗ trợ ngừa tiểu đường,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/gymnema-inulin-mamori-120-vien-vien-uong-ho-tro-ngua-tieu-duong_00483.webp
"Thuốc tây y, Đông y",Jasirox Tab 180mg 3 vỉ x 10 viên - Thuốc thải sắt,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/jasirox-tab-180mg-3-vi-x-10-vien-thuoc-thai-sat_00733.webp
"Thuốc tây y, Đông y",Teokap SR 200mg Nobel 3 vỉ x 10 viên - Thuốc phòng ngừa hen phế,"215,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/teokap-sr-200mg-nobel-3-vi-x-10-vien-thuoc-phong-ngua-hen-phe_00130.webp
"Thuốc tây y, Đông y",Teokap SR 200mg Nobel 3 vỉ x 10 viên,"195,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/teokap-sr-200mg-nobel-3-vi-x-10-vien_00872.webp
"Thuốc tây y, Đông y","Methotrexate 2,5mg Pfizer, 4 vỉ x 25 viên",Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/methotrexate-25mg-pfizer-4-vi-x-25-vien_00485.webp
"Thuốc tây y, Đông y",Mecefix-B.E 75mg 20 gói x 1.5g - Cốm pha hỗn dịch uống trị nhiễm khuẩn,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/mecefix-be-75mg-20-goi-x-15g-com-pha-hon-dich-uong-tri-nhiem-khuan_00455.webp
"Thuốc tây y, Đông y",Viên ngậm Bảo Thanh NS Không Đường 20 vỉ x 5 viên - Trị ho bổ phế,"265,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vien-ngam-bao-thanh-ns-khong-duong-20-vi-x-5-vien-tri-ho-bo-phe_00402.webp
"Thuốc tây y, Đông y",Viên ngậm Bảo Thanh NS Không Đường 4 vỉ x 5 viên - Trị ho bổ phế,"53,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vien-ngam-bao-thanh-ns-khong-duong-4-vi-x-5-vien-tri-ho-bo-phe_00326.webp
"Thuốc tây y, Đông y",Mecefix-B.E 250mg Merap 2 vỉ x 10 viên - Điều trị các nhiễm trùng gây bởi vi khuẩn nhạy cảm,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/mecefix-be-250mg-merap-2-vi-x-10-vien-dieu-tri-cac-nhiem-trung-gay-boi-vi-khuan-nhay-cam_00986.webp
"Thuốc tây y, Đông y",Viên ngậm Bảo Thanh Hoa Linh 20 vỉ x 5 viên – Trị ho bổ phế,"240,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vien-ngam-bao-thanh-hoa-linh-20-vi-x-5-vien-tri-ho-bo-phe_00709.webp
"Thuốc tây y, Đông y",Viên ngậm Bảo Thanh Hoa Linh 4 vỉ x 5 viên – Trị ho bổ phế,"40,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vien-ngam-bao-thanh-hoa-linh-4-vi-x-5-vien-tri-ho-bo-phe_00351.webp
"Thuốc tây y, Đông y",Siro Bảo Thanh Hoa Linh 90ml - Trị ho bổ phế,"44,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/siro-bao-thanh-hoa-linh-90ml-tri-ho-bo-phe_00455.webp
"Thuốc tây y, Đông y","Kolsore Lip Ointment Kolorex 5g (0.17 oz) - Kem trị chàm môi, herpes môi","450,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/kolsore-lip-ointment-kolorex-5g-017-oz-kem-tri-cham-moi-herpes-moi_00428.webp
"Thuốc tây y, Đông y",Alprazolam 0.5mg Teva 3 vỉ x 10 viên - Thuốc hướng thần,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/alprazolam-05mg-teva-3-vi-x-10-vien-thuoc-huong-than_00312.webp
"Thuốc tây y, Đông y",Restoril 30mg RxPharmacy 3 vỉ x 10 viên - Thuốc hướng thần,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/restoril-30mg-rxpharmacy-3-vi-x-10-vien-thuoc-huong-than_00547.webp
"Thuốc tây y, Đông y","Entecavir Sandoz 0.5mg 3 vỉ x 10 viên - Kháng virus, điều trị viêm gan B",Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/entecavir-sandoz-05mg-3-vi-x-10-vien-khang-virus-dieu-tri-viem-gan-b_00205.webp
"Thuốc tây y, Đông y",TĐ Care Meracine 60 viên - Viên uống hỗ trợ hạ đường huyết và cholesterol,"145,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/td-care-meracine-60-vien-vien-uong-ho-tro-ha-duong-huyet-va-cholesterol_00435.webp
"Thuốc tây y, Đông y",Tezkin Meracine 10g – Kem bôi trị nấm,"25,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/tezkin-meracine-10g-kem-boi-tri-nam_00168.webp
"Thuốc tây y, Đông y",Fertavit Meracine 10 vỉ x 10 viên - Hỗ trợ giảm thiếu máu,"65,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/fertavit-meracine-10-vi-x-10-vien-ho-tro-giam-thieu-mau_00716.webp
"Thuốc tây y, Đông y",Acotea Meracine 20 gói x 4g - Hỗ trợ giảm triệu chứng huyết áp thấp,"60,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/acotea-meracine-20-goi-x-4g-ho-tro-giam-trieu-chung-huyet-ap-thap_00804.webp
"Thuốc tây y, Đông y",Videtrol Meracine 5ml – Thuốc nhỏ mắt trị nhiễm khuẩn,"25,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/videtrol-meracine-5ml-thuoc-nho-mat-tri-nhiem-khuan_00117.webp
"Thuốc tây y, Đông y","Phụ Huyết Khang Meracine 5 vỉ x 10 viên - Bổ khí huyết, điều hòa kinh nguyệt","80,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/phu-huyet-khang-meracine-5-vi-x-10-vien-bo-khi-huyet-dieu-hoa-kinh-nguyet_00577.webp
"Thuốc tây y, Đông y",Brosuvon 8mg Phapharco 20 gói x 5ml – Thuốc long đàm,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/brosuvon-8mg-phapharco-20-goi-x-5ml-thuoc-long-dam_00926.webp
"Thuốc tây y, Đông y",T-Res 200mg Phapharco 5 vỉ x 4 viên – Thuốc long đàm,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/t-res-200mg-phapharco-5-vi-x-4-vien-thuoc-long-dam_00624.webp
"Thuốc tây y, Đông y",Zeskin VCP 20g – Kem trị mụn,"80,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/zeskin-vcp-20g-kem-tri-mun_00999.webp
"Thuốc tây y, Đông y",Isotrin 0.05% VCP 15g - Điều trị mụn trứng cá,"65,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/isotrin-005-vcp-15g-dieu-tri-mun-trung-ca_00597.webp
"Thuốc tây y, Đông y",Skinrocin 2% VCP 5g – Thuốc bôi trị nhiễm khuẩn ngoài da,"45,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/skinrocin-2-vcp-5g-thuoc-boi-tri-nhiem-khuan-ngoai-da_00936.webp
"Thuốc tây y, Đông y",Salitason VCP 15g – Kem bôi trị vảy nến,"95,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/salitason-vcp-15g-kem-boi-tri-vay-nen_00192.webp
"Thuốc tây y, Đông y",Clobetasol 0.05% VCP 5g - Kem bôi da trị viêm ngứa,"15,000 đ",Nhà thuốc Minh Châu,https://nhathuocminhchau.com/uploads/images/no-photo-thumb.png
"Thuốc tây y, Đông y",Fudareus-B VCP 15g - Kem bôi chàm,"52,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/fudareus-b-vcp-15g-kem-boi-cham_00565.webp
"Thuốc tây y, Đông y",Gel Desonide 0.05% VCP 15g - Gel bôi trị viêm da cơ địa,"45,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/gel-desonide-005-vcp-15g-gel-boi-tri-viem-da-co-dia_00157.webp
"Thuốc tây y, Đông y",Hemafetimax Vacopharm 10 vỉ x 10 viên – Thuốc bổ sung sắt và acid folic,"38,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/hemafetimax-vacopharm-10-vi-x-10-vien-thuoc-bo-sung-sat-va-acid-folic_00781.webp
"Thuốc tây y, Đông y",Vitamin PP 500mg Vacopharm 10 vỉ x 10 viên – Bổ sung vitamin PP,"42,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vitamin-pp-500mg-vacopharm-10-vi-x-10-vien-bo-sung-vitamin-pp_00297.webp
"Thuốc tây y, Đông y",Vitamin PP 500mg Vacopharm 100 viên - Bổ sung vitamin PP,"42,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vitamin-pp-500mg-vacopharm-100-vien-bo-sung-vitamin-pp_00172.webp
"Thuốc tây y, Đông y",Vitamin B6 250mg Vacopharm 10 vỉ x 10 viên – Bổ sung vitamin B6,"53,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vitamin-b6-250mg-vacopharm-10-vi-x-10-vien-bo-sung-vitamin-b6_00285.webp
"Thuốc tây y, Đông y",Vitamin B1 250mg Vacopharm 10 vỉ x 10 viên – Bổ sung vitamin B1,"46,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vitamin-b1-250mg-vacopharm-10-vi-x-10-vien-bo-sung-vitamin-b1_00227.webp
"Thuốc tây y, Đông y",Vitamin B1 50mg Vacopharm 100 viên - Bổ sung vitamin B1,"24,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vitamin-b1-50mg-vacopharm-100-vien-bo-sung-vitamin-b1_00208.webp
"Thuốc tây y, Đông y",Vitamin C 500mg Vacopharm 10 vỉ x 10 viên – Bổ sung vitamin C,"40,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vitamin-c-500mg-vacopharm-10-vi-x-10-vien-bo-sung-vitamin-c_00876.webp
"Thuốc tây y, Đông y",Vitamin C 500mg Caps Vacopharm 10 vỉ x 10 viên – Bổ sung vitamin C,"46,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vitamin-c-500mg-caps-vacopharm-10-vi-x-10-vien-bo-sung-vitamin-c_00604.webp
"Thuốc tây y, Đông y",Vitamin C 500mg Caps Vacopharm 100 viên - Bổ sung vitamin C,"44,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vitamin-c-500mg-caps-vacopharm-100-vien-bo-sung-vitamin-c_00765.webp
"Thuốc tây y, Đông y",Vitamin C 250mg Vacopharm 20 vỉ x 10 viên – Bổ sung vitamin C,"53,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vitamin-c-250mg-vacopharm-20-vi-x-10-vien-bo-sung-vitamin-c_00218.webp
"Thuốc tây y, Đông y",Vitamin C 250mg Vacopharm 200 viên – Bổ sung vitamin C (xanh),Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vitamin-c-250mg-vacopharm-200-vien-bo-sung-vitamin-c-xanh_00876.webp
"Thuốc tây y, Đông y",Tangelan 500mg Vacopharm 10 vỉ x 10 viên – Điều trị chóng mặt,"82,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/tangelan-500mg-vacopharm-10-vi-x-10-vien-dieu-tri-chong-mat_00160.webp
"Thuốc tây y, Đông y",Mebendazol 500mg Vacopharm 1 vỉ x 1 viên – Thuốc trị giun sán,Liên hệ,Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/mebendazol-500mg-vacopharm-1-vi-x-1-vien-thuoc-tri-giun-san_00973.webp
"Thuốc tây y, Đông y",Mebendazol 500mg Vacopharm 1 vỉ x 6 viên – Thuốc trị giun sán,"12,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/mebendazol-500mg-vacopharm-1-vi-x-6-vien-thuoc-tri-giun-san_00741.webp
"Thuốc tây y, Đông y",Vacolaren Vacopharm 2 vỉ x 30 viên – Thuốc tim mạch,"15,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vacolaren-vacopharm-2-vi-x-30-vien-thuoc-tim-mach_00884.webp
"Thuốc tây y, Đông y",H-Vacolaren Vacopharm 2 vỉ x 30 viên – Thuốc tim mạch,"15,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/h-vacolaren-vacopharm-2-vi-x-30-vien-thuoc-tim-mach_00202.webp
"Thuốc tây y, Đông y",VacoB-neurin Vacopharm 100 viên - Bổ sung vitamin nhóm B,"93,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vacob-neurin-vacopharm-100-vien-bo-sung-vitamin-nhom-b_00585.webp
"Thuốc tây y, Đông y",VacoB-neurin Vacopharm 10 vỉ x 10 viên – Bổ sung vitamin nhóm B,"93,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/vacob-neurin-vacopharm-10-vi-x-10-vien-bo-sung-vitamin_00809.webp
"Thuốc tây y, Đông y",Clorpheniramin 4mg Vacopharm 500 viên – Thuốc dị ứng (2 màu),"26,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/clorpheniramin-4mg-vacopharm-500-vien-thuoc-di-ung-2-mau_00724.webp
"Thuốc tây y, Đông y",Clorpheniramin Caplet 4mg Vacopharm 500 viên – Thuốc dị ứng,"40,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/clorpheniramin-caplet-4mg-vacopharm-500-vien-thuoc-di-ung_00329.webp
"Thuốc tây y, Đông y",Clorpheniramin Caplet 4mg Vacopharm 10 vỉ x 40 viên – Thuốc dị ứng,"39,000 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/clorpheniramin-caplet-4mg-vacopharm-10-vi-x-40-vien-thuoc-di-ung_00225.webp
"Thuốc tây y, Đông y",Clorpheniramin 4mg Vacopharm 500 viên - Thuốc dị ứng,"33,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/clorpheniramin-4mg-vacopharm-500-vien-thuoc-di-ung_00349.webp
"Thuốc tây y, Đông y",Clorpheniramin 4mg Vacopharm 10 vỉ x 20 viên – Thuốc dị ứng,"18,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/clorpheniramin-4mg-vacopharm-10-vi-x-20-vien-thuoc-di-ung_00123.webp
"Thuốc tây y, Đông y",Cetazin Caps Vacopharm 200 viên – Thuốc chống dị ứng,"53,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/cetazin-caps-vacopharm-200-vien-thuoc-chong-di-ung_00515.webp
"Thuốc tây y, Đông y",Cetazin Caps Vacopharm 10 vỉ x 10 viên - Thuốc chống dị ứng,"28,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/cetazin-caps-vacopharm-10-vi-x-10-vien-thuoc-chong-di-ung_00150.webp
"Thuốc tây y, Đông y",Cetazin Caplet Vacopharm 10 vỉ x 10 viên - Thuốc chống dị ứng,"14,500 đ",Nhà thuốc Minh Châu,https://cdn.famitaa.com/uploads/noidung/thumb/cetazin-caplet-vacopharm-10-vi-x-10-vien-thuoc-chong-di-ung_00934.webp
